pair_id,event_day,control_day,horizon,clock_selected_before_eligibility,endpoint_eligible,retained_for_sensitivity,carrier
000688.SH:R1_A:222939:222937,2024-05-23,2024-05-23,5,True,True,True,588000.SH
000688.SH:R1_A:222985:215544,2024-05-24,2024-04-08,5,False,True,False,588000.SH
000688.SH:R1_A:223086:234868,2024-05-24,2024-08-02,5,True,True,True,588000.SH
000688.SH:R1_A:223244:255634,2024-05-27,2024-12-12,5,True,True,True,588000.SH
000688.SH:R1_A:223345:235090,2024-05-27,2024-08-05,5,True,True,True,588000.SH
000688.SH:R1_A:224246:224244,2024-05-31,2024-05-31,5,True,True,True,588000.SH
000688.SH:R1_A:224462:200948,2024-06-03,2024-01-02,5,True,True,True,588000.SH
000688.SH:R1_A:224948:255434,2024-06-05,2024-12-11,5,True,True,True,588000.SH
000688.SH:R1_A:225361:231602,2024-06-07,2024-07-16,5,True,True,True,588000.SH
000688.SH:R1_A:225389:221809,2024-06-07,2024-05-17,5,True,True,True,588000.SH
000688.SH:R1_A:225485:234856,2024-06-07,2024-08-02,5,True,True,True,588000.SH
000688.SH:R1_A:225606:215525,2024-06-11,2024-04-08,5,True,True,True,588000.SH
000688.SH:R1_A:225736:234858,2024-06-11,2024-08-02,5,False,True,False,588000.SH
000688.SH:R1_A:225863:207845,2024-06-12,2024-02-20,5,False,True,False,588000.SH
000688.SH:R1_A:226189:226188,2024-06-13,2024-06-13,5,True,True,True,588000.SH
000688.SH:R1_A:226626:226625,2024-06-17,2024-06-17,5,True,True,True,588000.SH
000688.SH:R1_A:227236:227234,2024-06-19,2024-06-19,5,True,True,True,588000.SH
000688.SH:R1_A:227553:227552,2024-06-21,2024-06-21,5,False,True,False,588000.SH
000688.SH:R1_A:228005:228004,2024-06-25,2024-06-25,5,False,True,False,588000.SH
000688.SH:R1_A:228029:215550,2024-06-25,2024-04-08,5,False,True,False,588000.SH
000688.SH:R1_A:228150:235127,2024-06-25,2024-08-05,5,True,True,True,588000.SH
000688.SH:R1_A:228221:205438,2024-06-25,2024-01-26,5,True,True,True,588000.SH
000688.SH:R1_A:228352:216813,2024-06-26,2024-04-15,5,False,True,False,588000.SH
000688.SH:R1_A:228377:254285,2024-06-26,2024-12-04,5,True,True,True,588000.SH
000688.SH:R1_A:228482:223683,2024-06-27,2024-05-29,5,False,True,False,588000.SH
000688.SH:R1_A:228969:213374,2024-07-01,2024-03-22,5,True,True,True,588000.SH
000688.SH:R1_A:229082:213492,2024-07-01,2024-03-22,5,True,True,True,588000.SH
000688.SH:R1_A:229469:203075,2024-07-03,2024-01-15,5,True,True,True,588000.SH
000688.SH:R1_A:229947:229946,2024-07-05,2024-07-05,5,True,True,True,588000.SH
000688.SH:R1_A:230003:255448,2024-07-05,2024-12-11,5,True,True,True,588000.SH
000688.SH:R1_A:230249:248036,2024-07-08,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:230552:230551,2024-07-09,2024-07-09,5,True,True,True,588000.SH
000688.SH:R1_A:230649:240736,2024-07-10,2024-09-06,5,True,True,True,588000.SH
000688.SH:R1_A:230755:227849,2024-07-10,2024-06-24,5,True,True,True,588000.SH
000688.SH:R1_A:230899:226108,2024-07-11,2024-06-13,5,True,True,True,588000.SH
000688.SH:R1_A:230983:248038,2024-07-11,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:231895:231894,2024-07-17,2024-07-17,5,False,True,False,588000.SH
000688.SH:R1_A:232279:232278,2024-07-18,2024-07-18,5,False,True,False,588000.SH
000688.SH:R1_A:232392:226139,2024-07-19,2024-06-13,5,True,True,True,588000.SH
000688.SH:R1_A:232474:254789,2024-07-19,2024-12-06,5,False,True,False,588000.SH
000688.SH:R1_A:232549:219571,2024-07-19,2024-04-30,5,True,True,True,588000.SH
000688.SH:R1_A:232588:227521,2024-07-22,2024-06-21,5,True,True,True,588000.SH
000688.SH:R1_A:233053:233052,2024-07-24,2024-07-24,5,True,True,True,588000.SH
000688.SH:R1_A:233080:203076,2024-07-24,2024-01-15,5,False,True,False,588000.SH
000688.SH:R1_A:233139:255713,2024-07-24,2024-12-12,5,True,True,True,588000.SH
000688.SH:R1_A:233236:215467,2024-07-24,2024-04-03,5,True,True,True,588000.SH
000688.SH:R1_A:233301:221784,2024-07-25,2024-05-17,5,True,True,True,588000.SH
000688.SH:R1_A:233745:233744,2024-07-26,2024-07-26,5,True,True,True,588000.SH
000688.SH:R1_A:234082:234079,2024-07-30,2024-07-30,5,True,True,True,588000.SH
000688.SH:R1_A:234404:234403,2024-07-31,2024-07-31,5,True,True,True,588000.SH
000688.SH:R1_A:234507:226104,2024-08-01,2024-06-13,5,False,True,False,588000.SH
000688.SH:R1_A:235205:235204,2024-08-06,2024-08-06,5,False,True,False,588000.SH
000688.SH:R1_A:235259:224239,2024-08-06,2024-05-31,5,False,True,False,588000.SH
000688.SH:R1_A:235704:235703,2024-08-08,2024-08-08,5,False,True,False,588000.SH
000688.SH:R1_A:235950:235949,2024-08-09,2024-08-09,5,True,True,True,588000.SH
000688.SH:R1_A:236079:237530,2024-08-09,2024-08-19,5,True,True,True,588000.SH
000688.SH:R1_A:236195:240753,2024-08-12,2024-09-06,5,True,True,True,588000.SH
000688.SH:R1_A:236883:237616,2024-08-15,2024-08-20,5,True,True,True,588000.SH
000688.SH:R1_A:236908:238827,2024-08-15,2024-08-27,5,False,True,False,588000.SH
000688.SH:R1_A:236914:242913,2024-08-15,2024-09-23,5,True,True,True,588000.SH
000688.SH:R1_A:237092:240716,2024-08-15,2024-09-05,5,True,True,True,588000.SH
000688.SH:R1_A:237864:237863,2024-08-21,2024-08-21,5,True,True,True,588000.SH
000688.SH:R1_A:238102:231628,2024-08-22,2024-07-16,5,True,True,True,588000.SH
000688.SH:R1_A:238160:223982,2024-08-22,2024-05-30,5,True,True,True,588000.SH
000688.SH:R1_A:238393:215348,2024-08-23,2024-04-03,5,True,True,True,588000.SH
000688.SH:R1_A:238471:255527,2024-08-23,2024-12-11,5,True,True,True,588000.SH
000688.SH:R1_A:238921:238920,2024-08-27,2024-08-27,5,True,True,True,588000.SH
000688.SH:R1_A:239011:205427,2024-08-27,2024-01-26,5,True,True,True,588000.SH
000688.SH:R1_A:239105:255659,2024-08-28,2024-12-12,5,True,True,True,588000.SH
000688.SH:R1_A:239312:242923,2024-08-29,2024-09-23,5,True,True,True,588000.SH
000688.SH:R1_A:239529:212654,2024-08-30,2024-03-19,5,True,True,True,588000.SH
000688.SH:R1_A:239572:226138,2024-08-30,2024-06-13,5,False,True,False,588000.SH
000688.SH:R1_A:239650:248068,2024-08-30,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:239830:230248,2024-09-02,2024-07-08,5,True,True,True,588000.SH
000688.SH:R1_A:240024:237377,2024-09-03,2024-08-19,5,False,True,False,588000.SH
000688.SH:R1_A:240271:242922,2024-09-04,2024-09-23,5,False,True,False,588000.SH
000688.SH:R1_A:240972:240966,2024-09-09,2024-09-09,5,True,True,True,588000.SH
000688.SH:R1_A:240996:215550,2024-09-09,2024-04-08,5,False,True,False,588000.SH
000688.SH:R1_A:241072:255706,2024-09-09,2024-12-12,5,True,True,True,588000.SH
000688.SH:R1_A:241216:254428,2024-09-10,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:241342:255721,2024-09-10,2024-12-12,5,True,True,True,588000.SH
000688.SH:R1_A:241417:233730,2024-09-10,2024-07-26,5,False,True,False,588000.SH
000688.SH:R1_A:241655:233996,2024-09-11,2024-07-29,5,True,True,True,588000.SH
000688.SH:R1_A:241709:234030,2024-09-12,2024-07-30,5,True,True,True,588000.SH
000688.SH:R1_A:241924:212904,2024-09-13,2024-03-20,5,True,True,True,588000.SH
000688.SH:R1_A:242161:201854,2024-09-18,2024-01-08,5,True,True,True,588000.SH
000688.SH:R1_A:242175:201859,2024-09-18,2024-01-08,5,False,True,False,588000.SH
000688.SH:R1_A:242357:204432,2024-09-18,2024-01-22,5,True,True,True,588000.SH
000688.SH:R1_A:243205:243204,2024-09-24,2024-09-24,5,True,True,True,588000.SH
000688.SH:R1_A:243275:254789,2024-09-24,2024-12-06,5,False,True,False,588000.SH
000688.SH:R1_A:243384:249842,2024-09-25,2024-11-08,5,False,True,False,588000.SH
000688.SH:R1_A:243431:258060,2024-09-25,2024-12-26,5,False,True,False,588000.SH
000688.SH:R1_A:243550:227939,2024-09-25,2024-06-24,5,True,True,True,588000.SH
000688.SH:R1_A:243672:235020,2024-09-26,2024-08-05,5,True,True,True,588000.SH
000688.SH:R1_A:243765:254571,2024-09-26,2024-12-05,5,True,True,True,588000.SH
000688.SH:R1_A:243819:254613,2024-09-26,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:243862:213148,2024-09-27,2024-03-21,5,True,True,True,588000.SH
000688.SH:R1_A:243882:254671,2024-09-27,2024-12-06,5,True,True,True,588000.SH
000688.SH:R1_A:244072:219598,2024-09-27,2024-04-30,5,True,True,True,588000.SH
000688.SH:R1_A:244094:249843,2024-09-30,2024-11-08,5,False,True,False,588000.SH
000688.SH:R1_A:244147:254219,2024-09-30,2024-12-04,5,True,True,True,588000.SH
000688.SH:R1_A:244179:242736,2024-09-30,2024-09-20,5,True,True,True,588000.SH
000688.SH:R1_A:244218:248040,2024-09-30,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:244336:249849,2024-10-08,2024-11-08,5,True,True,True,588000.SH
000688.SH:R1_A:244571:249843,2024-10-09,2024-11-08,5,False,True,False,588000.SH
000688.SH:R1_A:244594:249173,2024-10-09,2024-11-05,5,True,True,True,588000.SH
000688.SH:R1_A:244609:254431,2024-10-09,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:244638:254459,2024-10-09,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:244698:248040,2024-10-09,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:244727:242789,2024-10-09,2024-09-20,5,False,True,False,588000.SH
000688.SH:R1_A:244794:204467,2024-10-09,2024-01-22,5,True,True,True,588000.SH
000688.SH:R1_A:244802:254416,2024-10-10,2024-12-05,5,True,True,True,588000.SH
000688.SH:R1_A:244808:205442,2024-10-10,2024-01-29,5,False,True,False,588000.SH
000688.SH:R1_A:244831:221069,2024-10-10,2024-05-14,5,True,True,True,588000.SH
000688.SH:R1_A:244850:254429,2024-10-10,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:244894:224750,2024-10-10,2024-06-04,5,False,True,False,588000.SH
000688.SH:R1_A:244918:242729,2024-10-10,2024-09-20,5,True,True,True,588000.SH
000688.SH:R1_A:244984:208048,2024-10-10,2024-02-20,5,True,True,True,588000.SH
000688.SH:R1_A:245015:212151,2024-10-10,2024-03-14,5,True,True,True,588000.SH
000688.SH:R1_A:245043:205440,2024-10-11,2024-01-29,5,False,True,False,588000.SH
000688.SH:R1_A:245047:204242,2024-10-11,2024-01-22,5,True,True,True,588000.SH
000688.SH:R1_A:245055:205440,2024-10-11,2024-01-29,5,False,True,False,588000.SH
000688.SH:R1_A:245071:254437,2024-10-11,2024-12-05,5,True,True,True,588000.SH
000688.SH:R1_A:245088:254431,2024-10-11,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:245252:207829,2024-10-11,2024-02-19,5,True,True,True,588000.SH
000688.SH:R1_A:245276:205438,2024-10-11,2024-01-26,5,False,True,False,588000.SH
000688.SH:R1_A:245329:254431,2024-10-14,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:245413:248041,2024-10-14,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:245428:248043,2024-10-14,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:245558:254196,2024-10-15,2024-12-04,5,False,True,False,588000.SH
000688.SH:R1_A:245610:231478,2024-10-15,2024-07-15,5,True,True,True,588000.SH
000688.SH:R1_A:245694:215429,2024-10-15,2024-04-03,5,True,True,True,588000.SH
000688.SH:R1_A:245737:212158,2024-10-15,2024-03-14,5,False,True,False,588000.SH
000688.SH:R1_A:245776:205442,2024-10-16,2024-01-29,5,False,True,False,588000.SH
000688.SH:R1_A:245827:211739,2024-10-16,2024-03-13,5,True,True,True,588000.SH
000688.SH:R1_A:245864:231449,2024-10-16,2024-07-15,5,True,True,True,588000.SH
000688.SH:R1_A:245881:222625,2024-10-16,2024-05-22,5,True,True,True,588000.SH
000688.SH:R1_A:245967:237539,2024-10-16,2024-08-19,5,True,True,True,588000.SH
000688.SH:R1_A:246004:242890,2024-10-17,2024-09-23,5,True,True,True,588000.SH
000688.SH:R1_A:246017:242897,2024-10-17,2024-09-23,5,True,True,True,588000.SH
000688.SH:R1_A:246033:249173,2024-10-17,2024-11-05,5,False,True,False,588000.SH
000688.SH:R1_A:246062:258088,2024-10-17,2024-12-26,5,True,True,True,588000.SH
000688.SH:R1_A:246088:233607,2024-10-17,2024-07-26,5,True,True,True,588000.SH
000688.SH:R1_A:246249:254418,2024-10-18,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:246317:248008,2024-10-18,2024-10-29,5,True,True,True,588000.SH
000688.SH:R1_A:246332:255718,2024-10-18,2024-12-12,5,False,True,False,588000.SH
000688.SH:R1_A:246388:254765,2024-10-18,2024-12-06,5,True,True,True,588000.SH
000688.SH:R1_A:246424:235167,2024-10-18,2024-08-05,5,True,True,True,588000.SH
000688.SH:R1_A:246481:247921,2024-10-21,2024-10-29,5,True,True,True,588000.SH
000688.SH:R1_A:246488:249843,2024-10-21,2024-11-08,5,False,True,False,588000.SH
000688.SH:R1_A:246492:205442,2024-10-21,2024-01-29,5,False,True,False,588000.SH
000688.SH:R1_A:246497:205442,2024-10-21,2024-01-29,5,False,True,False,588000.SH
000688.SH:R1_A:246522:211736,2024-10-21,2024-03-13,5,False,True,False,588000.SH
000688.SH:R1_A:246530:249173,2024-10-21,2024-11-05,5,False,True,False,588000.SH
000688.SH:R1_A:246562:230244,2024-10-21,2024-07-08,5,False,True,False,588000.SH
000688.SH:R1_A:246584:224750,2024-10-21,2024-06-04,5,False,True,False,588000.SH
000688.SH:R1_A:246596:248009,2024-10-21,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:246605:254766,2024-10-21,2024-12-06,5,False,True,False,588000.SH
000688.SH:R1_A:246626:254280,2024-10-21,2024-12-04,5,False,True,False,588000.SH
000688.SH:R1_A:246634:235128,2024-10-21,2024-08-05,5,False,True,False,588000.SH
000688.SH:R1_A:246669:235142,2024-10-21,2024-08-05,5,False,True,False,588000.SH
000688.SH:R1_A:246696:235649,2024-10-21,2024-08-07,5,True,True,True,588000.SH
000688.SH:R1_A:246730:205440,2024-10-22,2024-01-29,5,False,True,False,588000.SH
000688.SH:R1_A:246747:231617,2024-10-22,2024-07-16,5,True,True,True,588000.SH
000688.SH:R1_A:246758:240778,2024-10-22,2024-09-06,5,True,True,True,588000.SH
000688.SH:R1_A:246798:230244,2024-10-22,2024-07-08,5,False,True,False,588000.SH
000688.SH:R1_A:246908:227943,2024-10-22,2024-06-24,5,False,True,False,588000.SH
000688.SH:R1_A:246933:222931,2024-10-22,2024-05-23,5,False,True,False,588000.SH
000688.SH:R1_A:246965:236659,2024-10-23,2024-08-14,5,True,True,True,588000.SH
000688.SH:R1_A:247024:236704,2024-10-23,2024-08-14,5,True,True,True,588000.SH
000688.SH:R1_A:247057:216810,2024-10-23,2024-04-15,5,False,True,False,588000.SH
000688.SH:R1_A:247080:216844,2024-10-23,2024-04-15,5,True,True,True,588000.SH
000688.SH:R1_A:247155:213059,2024-10-23,2024-03-20,5,True,True,True,588000.SH
000688.SH:R1_A:247234:254445,2024-10-24,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:247319:248039,2024-10-24,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:247405:254606,2024-10-24,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:247435:254638,2024-10-24,2024-12-05,5,True,True,True,588000.SH
000688.SH:R1_A:247449:254421,2024-10-25,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:247550:236740,2024-10-25,2024-08-14,5,True,True,True,588000.SH
000688.SH:R1_A:247571:254767,2024-10-25,2024-12-06,5,False,True,False,588000.SH
000688.SH:R1_A:248176:248175,2024-10-30,2024-10-30,5,True,True,True,588000.SH
000688.SH:R1_A:248330:212074,2024-10-30,2024-03-14,5,True,True,True,588000.SH
000688.SH:R1_A:248422:237373,2024-10-31,2024-08-19,5,False,True,False,588000.SH
000688.SH:R1_A:248440:231647,2024-10-31,2024-07-16,5,True,True,True,588000.SH
000688.SH:R1_A:248482:230247,2024-10-31,2024-07-08,5,False,True,False,588000.SH
000688.SH:R1_A:248613:227970,2024-10-31,2024-06-24,5,False,True,False,588000.SH
000688.SH:R1_A:248632:254136,2024-10-31,2024-12-03,5,True,True,True,588000.SH
000688.SH:R1_A:248697:234777,2024-11-01,2024-08-02,5,True,True,True,588000.SH
000688.SH:R1_A:248890:254427,2024-11-04,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:249174:249173,2024-11-05,2024-11-05,5,False,True,False,588000.SH
000688.SH:R1_A:249280:211842,2024-11-05,2024-03-13,5,False,True,False,588000.SH
000688.SH:R1_A:249374:231361,2024-11-06,2024-07-15,5,True,True,True,588000.SH
000688.SH:R1_A:249417:249173,2024-11-06,2024-11-05,5,False,True,False,588000.SH
000688.SH:R1_A:249850:249849,2024-11-08,2024-11-08,5,False,True,False,588000.SH
000688.SH:R1_A:249890:207884,2024-11-08,2024-02-20,5,True,True,True,588000.SH
000688.SH:R1_A:249917:230247,2024-11-08,2024-07-08,5,False,True,False,588000.SH
000688.SH:R1_A:249964:225261,2024-11-08,2024-06-06,5,True,True,True,588000.SH
000688.SH:R1_A:249997:235111,2024-11-08,2024-08-05,5,False,True,False,588000.SH
000688.SH:R1_A:250059:235678,2024-11-08,2024-08-07,5,True,True,True,588000.SH
000688.SH:R1_A:250102:221045,2024-11-11,2024-05-14,5,True,True,True,588000.SH
000688.SH:R1_A:250122:254191,2024-11-11,2024-12-04,5,False,True,False,588000.SH
000688.SH:R1_A:250138:254196,2024-11-11,2024-12-04,5,False,True,False,588000.SH
000688.SH:R1_A:250165:225204,2024-11-11,2024-06-06,5,True,True,True,588000.SH
000688.SH:R1_A:250207:253827,2024-11-11,2024-12-02,5,True,True,True,588000.SH
000688.SH:R1_A:250246:254790,2024-11-11,2024-12-06,5,False,True,False,588000.SH
000688.SH:R1_A:250269:216681,2024-11-11,2024-04-12,5,True,True,True,588000.SH
000688.SH:R1_A:250290:216706,2024-11-11,2024-04-12,5,False,True,False,588000.SH
000688.SH:R1_A:250296:253894,2024-11-11,2024-12-02,5,True,True,True,588000.SH
000688.SH:R1_A:250321:211920,2024-11-12,2024-03-14,5,True,True,True,588000.SH
000688.SH:R1_A:250333:233542,2024-11-12,2024-07-26,5,False,True,False,588000.SH
000688.SH:R1_A:250354:203328,2024-11-12,2024-01-16,5,False,True,False,588000.SH
000688.SH:R1_A:250405:208630,2024-11-12,2024-02-23,5,True,True,True,588000.SH
000688.SH:R1_A:250501:215462,2024-11-12,2024-04-03,5,False,True,False,588000.SH
000688.SH:R1_A:250530:249833,2024-11-12,2024-11-07,5,True,True,True,588000.SH
000688.SH:R1_A:250561:205440,2024-11-13,2024-01-29,5,False,True,False,588000.SH
000688.SH:R1_A:250657:255449,2024-11-13,2024-12-11,5,False,True,False,588000.SH
000688.SH:R1_A:250775:254141,2024-11-13,2024-12-03,5,False,True,False,588000.SH
000688.SH:R1_A:250804:254666,2024-11-14,2024-12-06,5,False,True,False,588000.SH
000688.SH:R1_A:250831:208595,2024-11-14,2024-02-23,5,True,True,True,588000.SH
000688.SH:R1_A:250900:235558,2024-11-14,2024-08-07,5,True,True,True,588000.SH
000688.SH:R1_A:251018:249834,2024-11-14,2024-11-07,5,False,True,False,588000.SH
000688.SH:R1_A:251084:254430,2024-11-15,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:251192:253858,2024-11-15,2024-12-02,5,True,True,True,588000.SH
000688.SH:R1_A:251259:249834,2024-11-15,2024-11-07,5,False,True,False,588000.SH
000688.SH:R1_A:251284:203048,2024-11-18,2024-01-15,5,True,True,True,588000.SH
000688.SH:R1_A:251303:203068,2024-11-18,2024-01-15,5,True,True,True,588000.SH
000688.SH:R1_A:251479:249805,2024-11-18,2024-11-07,5,True,True,True,588000.SH
000688.SH:R1_A:251547:223691,2024-11-19,2024-05-29,5,True,True,True,588000.SH
000688.SH:R1_A:251750:249838,2024-11-19,2024-11-07,5,False,True,False,588000.SH
000688.SH:R1_A:251769:249840,2024-11-20,2024-11-08,5,False,True,False,588000.SH
000688.SH:R1_A:251792:258052,2024-11-20,2024-12-26,5,True,True,True,588000.SH
000688.SH:R1_A:251817:234773,2024-11-20,2024-08-02,5,False,True,False,588000.SH
000688.SH:R1_A:251965:227477,2024-11-20,2024-06-20,5,True,True,True,588000.SH
000688.SH:R1_A:252026:224884,2024-11-21,2024-06-05,5,True,True,True,588000.SH
000688.SH:R1_A:252053:254688,2024-11-21,2024-12-06,5,True,True,True,588000.SH
000688.SH:R1_A:252083:224219,2024-11-21,2024-05-31,5,True,True,True,588000.SH
000688.SH:R1_A:252403:252402,2024-11-22,2024-11-22,5,True,True,True,588000.SH
000688.SH:R1_A:252453:254387,2024-11-22,2024-12-04,5,True,True,True,588000.SH
000688.SH:R1_A:252492:228967,2024-11-25,2024-07-01,5,False,True,False,588000.SH
000688.SH:R1_A:252535:254435,2024-11-25,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:252598:232169,2024-11-25,2024-07-18,5,True,True,True,588000.SH
000688.SH:R1_A:252618:227901,2024-11-25,2024-06-24,5,True,True,True,588000.SH
000688.SH:R1_A:252675:207796,2024-11-25,2024-02-19,5,True,True,True,588000.SH
000688.SH:R1_A:252691:212140,2024-11-25,2024-03-14,5,False,True,False,588000.SH
000688.SH:R1_A:252711:212148,2024-11-25,2024-03-14,5,False,True,False,588000.SH
000688.SH:R1_A:252754:240518,2024-11-26,2024-09-05,5,True,True,True,588000.SH
000688.SH:R1_A:252993:203072,2024-11-27,2024-01-15,5,False,True,False,588000.SH
000688.SH:R1_A:253069:230502,2024-11-27,2024-07-09,5,True,True,True,588000.SH
000688.SH:R1_A:253203:227520,2024-11-28,2024-06-21,5,False,True,False,588000.SH
000688.SH:R1_A:253211:254881,2024-11-28,2024-12-09,5,True,True,True,588000.SH
000688.SH:R1_A:253226:212654,2024-11-28,2024-03-19,5,False,True,False,588000.SH
000688.SH:R1_A:253264:226139,2024-11-28,2024-06-13,5,False,True,False,588000.SH
000688.SH:R1_A:253324:248040,2024-11-28,2024-10-29,5,False,True,False,588000.SH
000688.SH:R1_A:253457:254421,2024-11-29,2024-12-05,5,False,True,False,588000.SH
000688.SH:R1_A:253499:235020,2024-11-29,2024-08-05,5,False,True,False,588000.SH
000688.SH:R1_A:253536:255712,2024-11-29,2024-12-12,5,False,True,False,588000.SH
000688.SH:R1_A:253578:254773,2024-11-29,2024-12-06,5,True,True,True,588000.SH
000688.SH:R1_A:254883:254882,2024-12-09,2024-12-09,5,False,True,False,588000.SH
000688.SH:R1_A:255126:255125,2024-12-10,2024-12-10,5,True,True,True,588000.SH
000688.SH:R1_A:256020:256019,2024-12-13,2024-12-13,5,True,True,True,588000.SH
000688.SH:R1_A:256124:215328,2024-12-16,2024-04-03,5,True,True,True,588000.SH
000688.SH:R1_A:256267:224128,2024-12-16,2024-05-30,5,True,True,True,588000.SH
000688.SH:R1_A:256333:229466,2024-12-17,2024-07-03,5,False,True,False,588000.SH
000688.SH:R1_A:256415:240597,2024-12-17,2024-09-05,5,True,True,True,588000.SH
000688.SH:R1_A:256477:254098,2024-12-17,2024-12-03,5,False,True,False,588000.SH
000688.SH:R1_A:256649:204329,2024-12-18,2024-01-22,5,True,True,True,588000.SH
000688.SH:R1_A:256792:254138,2024-12-18,2024-12-03,5,False,True,False,588000.SH
000688.SH:R1_A:256945:236764,2024-12-19,2024-08-14,5,False,True,False,588000.SH
000688.SH:R1_A:256997:236841,2024-12-19,2024-08-14,5,False,True,False,588000.SH
000688.SH:R1_A:257107:227825,2024-12-20,2024-06-24,5,True,True,True,588000.SH
000688.SH:R1_A:257179:254775,2024-12-20,2024-12-06,5,False,True,False,588000.SH
000688.SH:R1_A:257305:216721,2024-12-23,2024-04-15,5,False,True,False,588000.SH
000688.SH:R1_A:257356:207920,2024-12-23,2024-02-20,5,True,True,True,588000.SH
000688.SH:R1_A:257438:253844,2024-12-23,2024-12-02,5,True,True,True,588000.SH
000688.SH:R1_A:257555:236439,2024-12-24,2024-08-13,5,False,True,False,588000.SH
000688.SH:R1_A:257636:233636,2024-12-24,2024-07-26,5,True,True,True,588000.SH
000688.SH:R1_A:257654:222621,2024-12-24,2024-05-22,5,False,True,False,588000.SH
000688.SH:R1_A:257723:248099,2024-12-24,2024-10-29,5,True,True,True,588000.SH
000688.SH:R1_A:257805:231886,2024-12-25,2024-07-17,5,True,True,True,588000.SH
000688.SH:R1_A:258166:258165,2024-12-26,2024-12-26,5,False,True,False,588000.SH
000688.SH:R1_A:258339:226438,2024-12-27,2024-06-14,5,True,True,True,588000.SH
000688.SH:R1_A:258444:254821,2024-12-27,2024-12-06,5,True,True,True,588000.SH
000688.SH:R1_A:258512:234994,2024-12-30,2024-08-05,5,False,True,False,588000.SH
000688.SH:R1_A:258573:235537,2024-12-30,2024-08-07,5,True,True,True,588000.SH
000688.SH:R1_A:258749:223959,2024-12-31,2024-05-30,5,True,True,True,588000.SH
000688.SH:R1_A:258844:224042,2024-12-31,2024-05-30,5,True,True,True,588000.SH
000688.SH:R1_A:258897:201270,2024-12-31,2024-01-03,5,True,True,True,588000.SH
000688.SH:R1_A:258949:204449,2024-12-31,2024-01-22,5,False,True,False,588000.SH
000688.SH:R1_A:258973:308644,2025-01-02,2025-11-12,5,True,True,True,588000.SH
000688.SH:R1_A:259030:313528,2025-01-02,2025-12-10,5,True,True,True,588000.SH
000688.SH:R1_A:259146:274990,2025-01-02,2025-04-15,5,True,True,True,588000.SH
000688.SH:R1_A:259171:269736,2025-01-02,2025-03-13,5,True,True,True,588000.SH
000688.SH:R1_A:259204:271440,2025-01-03,2025-03-25,5,True,True,True,588000.SH
000688.SH:R1_A:259213:296667,2025-01-03,2025-08-26,5,True,True,True,588000.SH
000688.SH:R1_A:259228:278887,2025-01-03,2025-05-13,5,True,True,True,588000.SH
000688.SH:R1_A:259305:278991,2025-01-03,2025-05-13,5,True,True,True,588000.SH
000688.SH:R1_A:259411:289661,2025-01-03,2025-07-15,5,True,True,True,588000.SH
000688.SH:R1_A:259442:308162,2025-01-06,2025-11-10,5,True,True,True,588000.SH
000688.SH:R1_A:259464:285628,2025-01-06,2025-06-23,5,True,True,True,588000.SH
000688.SH:R1_A:259630:280985,2025-01-06,2025-05-23,5,True,True,True,588000.SH
000688.SH:R1_A:259783:296993,2025-01-07,2025-08-27,5,True,True,True,588000.SH
000688.SH:R1_A:259871:289870,2025-01-07,2025-07-16,5,True,True,True,588000.SH
000688.SH:R1_A:259924:306496,2025-01-08,2025-10-30,5,True,True,True,588000.SH
000688.SH:R1_A:260057:313825,2025-01-08,2025-12-11,5,True,True,True,588000.SH
000688.SH:R1_A:260111:288924,2025-01-08,2025-07-10,5,True,True,True,588000.SH
000688.SH:R1_A:260437:260436,2025-01-10,2025-01-10,5,True,True,True,588000.SH
000688.SH:R1_A:260553:307349,2025-01-10,2025-11-04,5,True,True,True,588000.SH
000688.SH:R1_A:260655:293068,2025-01-13,2025-08-05,5,True,True,True,588000.SH
000688.SH:R1_A:261004:261003,2025-01-14,2025-01-14,5,True,True,True,588000.SH
